Driver ID,First Name,Last Name,Number of Violations,Number of Accidents,Marital Status,Gender,Miles to work,Primary Vehicle Use,Date of Birth
10251,Misty,Marlett,3,0,D,F,14.0,Work,1967-02-14 00:00:00
10252,Gertrude,Reckart,0,1,M,F,27.0,Work,1992-06-07 00:00:00
10253,Chanda,Conklin,3,0,S,M,18.0,Work,1962-01-05 00:00:00
10254,Annabelle,Raminez,3,0,D,F,18.0,Leisure,1985-03-27 00:00:00
10255,Leslee,Maddalena,3,0,S,M,11.0,Work,1984-10-31 00:00:00
10256,Albert,Obremski,0,2,S,M,,Work, 
10257,Rowena,Yarnell,0,0,S,F,28.0,Work,1955-04-19 00:00:00
10258,Daniela,Shetrone,1,0,S,F,1.0,Leisure,1995-11-20 00:00:00
10259,Hettie,Skyes,1,0,M,F,21.0,Leisure,1961-12-08 00:00:00
10260,Cecila,Gilsdorf,0,0,S,M,37.0,Leisure,1970-11-22 00:00:00
10261,Cathy,Hjalmarson,0,1,S,M,,Work, 
10262,Justin,Marentis,6,0,S,F,15.0,Leisure,1961-05-20 00:00:00
10263,Eveline,Nordenstrom,6,0,M,M,10.0,Work,1964-04-03 00:00:00
10264,June,Sandora,3,1,M,F,20.0,Work,1960-11-04 00:00:00
10265,Earlene,Albrough,3,0,S,F,1.0,Work,1983-01-02 00:00:00
10266,Monica,Cyphert,0,0,M,M,5.0,Work,1952-10-23 00:00:00
10267,Crista,Kirkling,2,0,S,F,7.0,Work,1989-04-28 00:00:00
10268,Shay,Ruvo,3,0,D,M,34.0,Work,1985-01-18 00:00:00
10269,Pansy,Yust,5,2,S,M,4.0,Work,1988-05-16 00:00:00
10270,Veronica,Fandino,5,0,S,M,28.0,Leisure,1992-07-19 00:00:00
10271,Tera,Koone,1,0,S,F,31.0,Work,1962-07-12 00:00:00
10272,Brynn,Speyrer,0,1,S,M,2.0,Work,1999-09-27 00:00:00
10273,Pennie,Oxton,1,0,M,F,38.0,Leisure,1944-11-22 00:00:00
10274,Tatiana,Stgermaine,0,0,M,M,36.0,Work,1953-09-14 00:00:00
10275,Ian,Stryjewski,5,0,S,F,5.0,Work,1986-09-10 00:00:00
10276,Jeannine,Xang,2,0,M,F,15.0,Work,1997-03-11 00:00:00
10277,Lowell,Cutlip,2,0,S,M,11.0,Work,1992-04-24 00:00:00
10278,Hugh,Prattis,0,2,S,F,8.0,Leisure,1993-11-26 00:00:00
10279,Michael,Corkern,0,2,M,F,39.0,Work,1980-11-04 00:00:00
10280,Elinor,Degrave,2,0,D,M,,Work, 
10281,Rosario,Thurmond,0,0,M,F,34.0,Work,1976-11-23 00:00:00
10282,Steffanie,Bransfield,2,0,S,M,11.0,Work,1984-04-27 00:00:00
10283,Kathern,Cosenza,2,0,S,F,11.0,Work,1984-11-07 00:00:00
10284,Juliet,Greiser,2,0,S,F,3.0,Work,1958-03-05 00:00:00
10285,Krystal,Majamay,1,0,S,F,4.0,Work,1986-09-27 00:00:00
10286,Mitchell,Armbruster,5,3,S,M,23.0,Work,1992-05-02 00:00:00
10287,Doug,Lesches,2,0,M,F,23.0,Leisure,1998-12-30 00:00:00
10288,Reta,Szocki,2,0,D,F,33.0,Work,1969-07-05 00:00:00
10289,Carole,Tarring,6,4,S,M,10.0,Work,1984-11-20 00:00:00
10290,David,Lanting,1,0,S,F,7.0,Work,1992-02-01 00:00:00
10291,Anthony,Caffie,3,1,S,M,36.0,Work,1964-07-07 00:00:00
10292,Cassi,Benell,5,2,S,M,8.0,Work,1988-06-05 00:00:00
10293,Astrid,Koy,0,2,S,M,20.0,Work,1988-09-21 00:00:00
10294,Mitchel,Thompsom,3,0,M,F,23.0,Work,1996-07-24 00:00:00
10295,Ammie,Holliway,1,0,M,F,13.0,Leisure,1967-12-06 00:00:00
10296,Lakita,Weihl,4,0,M,F,7.0,Work,1965-02-14 00:00:00
10297,Rosenda,Hannum,6,0,S,F,25.0,Work,1961-05-01 00:00:00
10298,Felix,Mcilroy,1,0,D,F,40.0,Work,1959-12-10 00:00:00
10299,Hilaria,Saborio,3,0,M,F,33.0,Leisure,1965-10-06 00:00:00
10300,Rosenda,Baginski,4,0,S,M,38.0,Work,1973-12-20 00:00:00
10301,Erna,Keane,4,0,D,F,20.0,Work,1989-08-30 00:00:00
10302,Beverley,Nihart,0,2,M,F,18.0,Work,1986-12-25 00:00:00
10303,Zaida,Baily,2,0,M,M,28.0,Work,1994-01-30 00:00:00
10304,Verda,Nothstein,0,0,S,F,4.0,Work,1999-04-30 00:00:00
10305,Cammie,Arrezola,2,0,S,M,39.0,Work,1971-10-13 00:00:00
10306,Sachiko,Eischens,3,0,S,M,1.0,Work,1955-08-27 00:00:00
10307,Emerson,Kapfer,2,0,S,F,,Work, 
10308,Eveline,Degraffenried,2,0,M,M,33.0,Work,1958-01-22 00:00:00
10309,Caitlyn,Demedeiros,2,0,S,M,4.0,Leisure,1995-10-22 00:00:00
10310,Merle,Tealer,5,0,D,F,5.0,Work,1990-08-20 00:00:00
10311,Ernestine,Cadlett,0,0,M,M,,Work, 
10312,Jeffrey,Niesman,2,0,S,F,37.0,Leisure,1972-04-03 00:00:00
10313,Karen,Hurdle,0,0,D,M,35.0,Work,1977-05-30 00:00:00
10314,Pilar,Younge,3,0,S,M,37.0,Work,1990-03-31 00:00:00
10315,Dianne,Majamay,1,1,M,M,37.0,Leisure,1986-12-02 00:00:00
10316,Carmine,Mestemacher,3,1,S,M,36.0,Work,1982-10-10 00:00:00
10317,Shira,Rosebrock,1,0,M,M,15.0,Work,1970-11-15 00:00:00
10318,Arnita,Ourada,1,0,S,M,6.0,Leisure,1968-05-04 00:00:00
10319,Carolin,Keyt,2,0,S,F,33.0,Leisure,1951-10-16 00:00:00
10320,Jamika,Oelke,0,2,M,M,9.0,Leisure,1965-11-23 00:00:00
10321,Nichole,Ammar,6,0,S,F,17.0,Work,1969-10-15 00:00:00
10322,Jenice,Enderby,3,0,S,F,39.0,Work,1984-09-07 00:00:00
10323,Gregory,Fairley,4,0,M,M,5.0,Work,1971-01-24 00:00:00
10324,Lawrence,Getchell,3,0,S,M,25.0,Leisure,1964-08-16 00:00:00
10325,Nona,Altavilla,2,0,S,M,16.0,Leisure,1971-03-31 00:00:00
10326,Carie,Ketler,6,0,M,M,22.0,Work,1979-09-14 00:00:00
10327,Zenia,Swenceski,3,0,S,M,17.0,Leisure,1972-07-21 00:00:00
10328,Scottie,Harney,0,0,S,M,2.0,Work,1964-12-14 00:00:00
10329,Christia,Mccoin,3,0,S,F,24.0,Work,1995-05-21 00:00:00
10330,Kacie,Spara,1,1,M,F,39.0,Leisure,1991-12-23 00:00:00
10331,Vincenza,Hunnings,3,0,S,F,2.0,Work,1994-04-25 00:00:00
10332,Adolfo,Mccluney,1,1,S,M,26.0,Leisure,1979-08-10 00:00:00
10333,Lavern,Spena,0,0,S,M,,Work, 
10334,Kristine,Munn,4,0,S,M,25.0,Work,1984-11-04 00:00:00
10335,Reva,Rodar,2,0,S,M,34.0,Work,1979-05-14 00:00:00
10336,Maryanna,Kondos,3,0,M,M,2.0,Work,1981-10-13 00:00:00
10337,Keenan,Sleeman,1,1,S,F,35.0,Work,1991-12-28 00:00:00
10338,Gus,Aberle,0,0,S,F,29.0,Leisure,1979-02-19 00:00:00
10339,Bee,Cuoco,6,1,M,M,33.0,Work,1969-01-04 00:00:00
10340,Genia,Toler,0,1,S,M,12.0,Leisure,1969-05-30 00:00:00
10341,Melisa,Winans,3,0,S,M,1.0,Work,1986-07-30 00:00:00
10342,Jc,Gotthardt,1,0,S,F,11.0,Leisure,1982-09-27 00:00:00
10343,Ewa,Levee,3,0,S,M,16.0,Work,1975-06-19 00:00:00
10344,Rosann,Perrins,2,0,M,M,20.0,Work,1978-02-13 00:00:00
10345,Zelda,Auzat,6,0,S,M,1.0,Work,1989-03-07 00:00:00
10346,Tanisha,Douse,0,2,S,M,4.0,Work,1990-12-22 00:00:00
10347,Verdell,Guesman,2,0,M,F,14.0,Work,1984-07-29 00:00:00
10348,Hildegard,Scripps,0,2,M,M,10.0,Work,1986-05-05 00:00:00
10349,Libbie,Calo,0,0,S,F,34.0,Work,1958-05-21 00:00:00
10350,Lillie,Girardeau,0,1,S,M,2.0,Work,1999-10-02 00:00:00
10351,Eliz,Lacross,2,0,S,F,11.0,Leisure,1991-12-12 00:00:00
10352,Vina,Gaves,3,1,M,M,30.0,Work,1992-01-10 00:00:00
10353,Almeta,Minks,2,0,M,M,33.0,Work,1967-04-16 00:00:00
10354,Lamar,Tyssens,1,0,S,M,27.0,Work,1978-11-09 00:00:00
10355,Ciera,Sekel,0,0,S,M,25.0,Work,1973-05-04 00:00:00
10356,Evangeline,Sepe,5,3,M,M,16.0,Leisure,1982-09-11 00:00:00
10357,Kieth,Argro,0,0,S,F,15.0,Work,1990-04-04 00:00:00
10358,Sarina,Pearce,0,0,S,F,32.0,Work,1978-12-21 00:00:00
10359,Mirtha,Anguiano,1,0,M,F,1.0,Work,1970-05-12 00:00:00
10360,Sherly,Arguijo,6,3,S,M,38.0,Work,1972-05-16 00:00:00
10361,Suellen,Staser,6,1,S,M,20.0,Work,1990-09-19 00:00:00
10362,Soila,Deveaux,4,2,M,F,24.0,Work,1997-10-11 00:00:00
10363,Meagan,Godar,3,0,D,M,29.0,Leisure,1986-12-26 00:00:00
10364,Luciano,Serpa,2,0,S,F,19.0,Work,1942-11-21 00:00:00
10365,Denice,Martens,1,1,M,F,14.0,Work,1991-03-17 00:00:00
10366,Trent,Misch,4,2,S,M,25.0,Work,1998-11-09 00:00:00
10367,Shaunta,Arnau,5,2,S,M,34.0,Work,1967-06-30 00:00:00
10368,Joel,Sampere,2,0,S,M,32.0,Leisure,1963-09-30 00:00:00
10369,Ollie,Bisanz,3,0,S,M,18.0,Work,1970-08-31 00:00:00
10370,Regena,Caccia,0,0,S,M,33.0,Work,1966-08-31 00:00:00
10371,India,Lapradd,0,2,S,F,17.0,Work,1996-04-08 00:00:00
10372,Brett,Witkus,1,0,S,M,,Work, 
10373,Ronald,Brulotte,5,1,S,F,39.0,Work,1964-06-07 00:00:00
10374,Genia,Liebelt,1,0,S,M,9.0,Work,1997-02-03 00:00:00
10375,Willena,Rader,3,1,S,M,15.0,Work,1979-12-19 00:00:00
10376,Kerry,Kronk,0,1,S,F,38.0,Leisure,1984-10-06 00:00:00
10377,Lakiesha,Shafran,3,0,S,M,20.0,Leisure,1970-03-15 00:00:00
10378,Marget,Boiani,3,1,S,M,13.0,Work,1991-10-19 00:00:00
10379,Josue,Coddington,5,1,M,M,17.0,Work,1999-02-09 00:00:00
10380,Chris,Cairo,0,0,S,F,9.0,Leisure,1969-11-16 00:00:00
10381,Neda,Edens,3,0,S,M,25.0,Work,1968-05-11 00:00:00
10382,Wendie,Sasportas,0,0,S,F,19.0,Work,1953-09-16 00:00:00
10383,Moriah,Boot,6,1,M,F,35.0,Leisure,1985-06-15 00:00:00
10384,Fred,Pertea,1,0,D,M,39.0,Leisure,1986-07-14 00:00:00
10385,Darci,Fairall,3,0,M,F,3.0,Work,1985-02-10 00:00:00
10386,Sunday,Loflen,4,2,M,F,11.0,Leisure,1989-01-05 00:00:00
10387,Aaron,Coontz,2,0,S,M,33.0,Leisure,1979-05-09 00:00:00
10388,Lisbeth,Macki,2,0,S,M,1.0,Work,1953-05-17 00:00:00
10389,Aisha,Tokita,5,3,M,M,38.0,Work,1974-10-10 00:00:00
10390,Trula,Bingley,3,0,S,M,15.0,Work,1999-01-23 00:00:00
10391,Tony,Suaava,3,1,S,M,35.0,Work,1975-08-20 00:00:00
10392,Kary,Burby,0,1,M,M,10.0,Work,1985-08-10 00:00:00
10393,Bryant,Stratton,0,2,S,F,10.0,Work,1991-07-11 00:00:00
10394,Yael,Didamo,5,3,S,F,13.0,Work,1995-01-05 00:00:00
10395,Crystal,Gettel,4,0,S,M,28.0,Leisure,1998-02-16 00:00:00
10396,Milagro,Wojtowicz,1,1,S,M,9.0,Work,1967-11-27 00:00:00
10397,Fredrick,Haire,4,1,M,M,13.0,Work,1995-09-03 00:00:00
10398,Rafael,Airington,1,0,S,F,5.0,Work,1962-08-01 00:00:00
10399,Kum,Runzler,3,1,S,M,12.0,Leisure,1983-12-18 00:00:00
10400,Wilbur,Hamblin,1,0,S,F,20.0,Leisure,1962-09-26 00:00:00
10401,Alycia,Odonoghue,1,1,S,F,36.0,Work,1973-07-06 00:00:00
10402,Dee,Thamphia,4,0,S,M,11.0,Leisure,1994-02-11 00:00:00
10403,Seema,Dicus,0,2,S,F,6.0,Work,1995-07-11 00:00:00
10404,Garrett,Garn,6,3,S,M,2.0,Work,1987-11-13 00:00:00
10405,Jenice,Quirk,1,0,S,M,21.0,Leisure,1997-02-24 00:00:00
10406,Ellsworth,Derx,1,0,S,F,19.0,Work,1992-09-20 00:00:00
10407,Rebecca,Reddell,4,0,S,F,6.0,Work,1993-04-06 00:00:00
10408,Giselle,Chupik,1,1,S,F,,Work, 
10409,Coralie,Bargstadt,4,0,S,F,38.0,Leisure,1991-11-25 00:00:00
10410,Stepanie,Provine,3,1,M,F,6.0,Work,1992-05-06 00:00:00
10411,Vinnie,Reine,0,1,S,M,1.0,Leisure,1983-12-12 00:00:00
10412,Camilla,Hughen,0,0,S,F,34.0,Leisure,1974-02-04 00:00:00
10413,Courtney,Dasovich,0,0,M,M,,Work, 
10414,Buena,Kemmis,5,3,S,M,27.0,Work,1994-02-13 00:00:00
10415,Glennis,Venable,1,1,S,F,11.0,Work,1980-04-18 00:00:00
10416,Audrea,Jimenz,5,0,M,M,,Leisure, 
10417,Manda,Finks,4,0,M,M,2.0,Leisure,1997-07-04 00:00:00
10418,Cynthia,Baglione,3,0,S,M,27.0,Leisure,1994-05-09 00:00:00
10419,Aja,Couzens,0,0,S,M,2.0,Work,1985-11-11 00:00:00
10420,Quintin,Uglow,2,0,S,F,33.0,Work,1972-10-21 00:00:00
10421,Angelia,Curlis,1,1,S,M,,Work, 
10422,Rory,Potsander,6,0,S,M,12.0,Work,1988-10-17 00:00:00
10423,Nora,Cyrulik,3,0,S,M,19.0,Work,1976-12-05 00:00:00
10424,Mark,Boczar,5,0,M,M,30.0,Work,1991-02-03 00:00:00
10425,Shelton,Silagy,1,1,S,F,23.0,Work,1963-05-28 00:00:00
10426,Sandi,Eppenger,1,0,S,F,15.0,Work,1992-03-31 00:00:00
10427,Dallas,Denney,3,1,S,M,5.0,Work,1996-08-16 00:00:00
10428,Roman,Briant,1,0,S,F,14.0,Work,1995-06-23 00:00:00
10429,Karmen,Alejandre,1,1,S,F,10.0,Work,1995-04-22 00:00:00
10430,Sha,Paywa,1,1,S,F,28.0,Leisure,1989-12-19 00:00:00
10431,Kanesha,Kobayashi,3,1,S,M,23.0,Work,1992-06-15 00:00:00
10432,Coralie,Canlas,2,0,S,M,9.0,Work,1979-08-09 00:00:00
10433,August,Oltz,6,0,S,M,16.0,Leisure,1978-03-14 00:00:00
10434,Leon,Fehringer,3,0,S,M,11.0,Work,1994-11-16 00:00:00
10435,Javier,Sainte,4,1,S,M,10.0,Work,1988-03-08 00:00:00
10436,Lahoma,Andreasen,6,0,S,M,7.0,Work,1976-07-06 00:00:00
10437,Yoko,Kobler,5,3,S,F,10.0,Work,1985-02-24 00:00:00
10438,Eboni,Stendal,2,0,S,M,12.0,Work,1997-06-18 00:00:00
10439,Ernesto,Bouy,0,0,S,M,16.0,Work,1970-12-13 00:00:00
10440,Jeffery,Fegan,1,1,S,M,22.0,Leisure,1963-07-23 00:00:00
10441,Eleni,Krishman,4,0,S,M,,Work, 
10442,Kip,Daoud,1,0,S,M,14.0,Work,1976-09-15 00:00:00
10443,Armanda,Standfield,0,0,D,M,26.0,Work,1993-11-03 00:00:00
10444,Cleveland,Dismore,0,1,M,F,32.0,Work,1987-10-11 00:00:00
10445,Zoraida,Lamberton,0,0,S,M,13.0,Leisure,1999-03-04 00:00:00
10446,Rafael,Dueno,0,0,S,F,22.0,Work,1986-11-13 00:00:00
10447,Dorthea,Wind,1,1,S,M,28.0,Work,1952-05-09 00:00:00
10448,Sima,Dimeo,2,0,S,M,10.0,Work,1987-06-26 00:00:00
10449,Donn,Schuessler,2,0,S,M,5.0,Work,1963-11-05 00:00:00
10450,Leota,Frappier,4,0,S,M,3.0,Leisure,1981-11-24 00:00:00
10451,Delsie,Harborth,1,0,S,M,16.0,Work,1966-06-12 00:00:00
10452,Bernadette,Pelz,3,1,S,M,25.0,Work,1994-06-16 00:00:00
10453,Solomon,Matkowsky,3,0,M,F,30.0,Work,1969-10-12 00:00:00
10454,Christiane,Ehly,3,0,S,F,31.0,Work,1976-12-16 00:00:00
10455,Wanetta,Athas,0,1,S,M,,Work, 
10456,Roy,Cerrano,4,0,S,M,40.0,Work,1979-12-03 00:00:00
10457,Deedee,Nanka,1,1,S,F,11.0,Work,1966-05-08 00:00:00
10458,Lindsy,Chahal,3,1,S,M,23.0,Work,1947-07-30 00:00:00
10459,Adriane,Lifschitz,5,0,M,M,19.0,Work,1964-06-21 00:00:00
10460,Kathy,Duitch,3,0,S,M,18.0,Work,1990-03-09 00:00:00
10461,Johnnie,Nydick,3,0,M,M,16.0,Work,1994-05-12 00:00:00
10462,Mana,Stommes,6,0,S,M,2.0,Leisure,1975-12-08 00:00:00
10463,Emmitt,Gladden,3,0,M,M,24.0,Work,1968-03-23 00:00:00
10464,Dessie,Haggen,4,0,S,M,13.0,Work,1966-01-29 00:00:00
10465,Janean,Senter,5,0,S,M,26.0,Work,1975-09-06 00:00:00
10466,Franklin,Avner,3,0,S,M,21.0,Work,1963-10-24 00:00:00
10467,Glynda,Cheeseboro,0,2,S,F,7.0,Work,1997-01-13 00:00:00
10468,Cherish,Laub,0,1,S,M,12.0,Leisure,1997-09-30 00:00:00
10469,Rachell,Traverse,0,0,S,F,11.0,Work,1973-12-22 00:00:00
10470,Rolando,Borgos,1,0,S,M,39.0,Work,1963-05-25 00:00:00
10471,Cherri,Schlarb,3,1,M,M,,Work, 
10472,Tamekia,Ciraulo,2,0,S,M,22.0,Work,1997-03-19 00:00:00
10473,Simonne,Rosene,3,1,S,M,39.0,Leisure,1990-10-21 00:00:00
10474,Quentin,Sode,1,1,S,M,39.0,Work,1984-06-25 00:00:00
10475,Desire,Kopperud,3,1,S,M,26.0,Work,1961-01-23 00:00:00
10476,Kimbery,Bernos,3,0,S,M,38.0,Work,1992-02-13 00:00:00
10477,Deb,Menzies,3,0,S,F,34.0,Leisure,1962-09-30 00:00:00
10478,Kathi,Hoopengardner,6,0,S,M,26.0,Work,1961-11-11 00:00:00
10479,Carie,Laham,1,0,S,M,13.0,Work,1985-04-09 00:00:00
10480,Cary,Riera,1,0,S,M,18.0,Work,1976-05-21 00:00:00
10481,Rosalee,Smalt,2,0,S,M,2.0,Work,1999-01-03 00:00:00
10482,Monserrate,Gohring,0,1,S,M,29.0,Work,1999-05-25 00:00:00
10483,Esperanza,Wattigny,3,0,S,F,38.0,Work,1986-10-24 00:00:00
10484,Soila,Frittz,2,0,D,M,16.0,Leisure,1968-12-18 00:00:00
10485,Cara,Drejka,5,2,S,M,21.0,Work,1988-02-21 00:00:00
10486,Lakendra,Heitzman,2,0,S,M,34.0,Leisure,1981-02-13 00:00:00
10487,Dean,Wetmore,2,0,M,F,35.0,Work,1985-05-20 00:00:00
10488,Adella,Dupont,6,0,S,M,7.0,Leisure,1967-09-17 00:00:00
10489,Domitila,Huskins,6,0,S,F,35.0,Work,1962-08-07 00:00:00
10490,Lewis,Puna,5,1,M,F,4.0,Work,1972-03-21 00:00:00
10491,Huong,Seacord,0,0,S,M,3.0,Work,1971-10-01 00:00:00
10492,Marguerite,Bastine,3,1,S,F,26.0,Work,1995-07-23 00:00:00
10493,Sunday,Bonebright,6,0,M,M,38.0,Work,1962-01-22 00:00:00
10494,Roslyn,Cane,5,0,M,M,4.0,Work,1974-08-31 00:00:00
10495,Dwayne,Pritzker,5,0,M,F,10.0,Work,1992-12-25 00:00:00
10496,Hilary,Saad,3,0,S,M,7.0,Leisure,1972-09-03 00:00:00
10497,Arthur,Criner,3,0,S,M,16.0,Leisure,1953-10-25 00:00:00
10498,Bruno,Vavricka,3,1,M,M,38.0,Leisure,1966-05-09 00:00:00
10499,Shawnee,Stricklan,3,0,S,M,30.0,Work,1992-07-25 00:00:00
10500,Janetta,Krulik,1,1,M,F,29.0,Work,1997-09-17 00:00:00
10501,Karen,Tronaas,0,0,S,F,16.0,Work,1972-01-17 00:00:00
10502,Carrol,Pozzo,4,1,M,F,25.0,Work,1995-06-08 00:00:00
10503,Rickie,Beattle,4,0,D,M,36.0,Work,1942-07-12 00:00:00
10504,Rolando,Holle,2,0,S,F,31.0,Work,1960-09-29 00:00:00
10505,Ray,Pickenpaugh,5,1,S,M,23.0,Work,1980-09-13 00:00:00
10506,Naida,Butz,0,0,S,M,2.0,Work,1987-10-27 00:00:00
10507,Rosalind,Nincehelsor,3,0,S,F,21.0,Work,1969-04-03 00:00:00
10508,Kazuko,Wintersteen,0,1,M,M,30.0,Work,1999-09-17 00:00:00
10509,Deneen,Roses,6,0,S,M,10.0,Work,1986-02-05 00:00:00
10510,Esta,Mangione,5,0,M,F,8.0,Work,1969-05-05 00:00:00
10511,Maxie,Darou,4,1,S,F,14.0,Work,1996-10-14 00:00:00
10512,Milly,Kerechanko,0,0,S,M,23.0,Leisure,1985-03-21 00:00:00
10513,Lyda,Macdaniel,0,0,S,M,27.0,Leisure,1975-10-23 00:00:00
10514,Avril,Albaugh,3,0,M,M,,Work, 
10515,Melodee,Lovensheimer,4,2,S,M,19.0,Work,1992-10-06 00:00:00
10516,Chong,Braukus,6,0,M,M,17.0,Work,1983-09-17 00:00:00
10517,Latosha,Jesseman,2,0,S,F,37.0,Leisure,1974-06-22 00:00:00
10518,Myung,Sonne,3,0,S,F,,Work, 
10519,Hien,Tomek,3,1,M,F,28.0,Leisure,1983-07-01 00:00:00
10520,Maryanne,Burlin,1,1,S,F,19.0,Work,1987-08-23 00:00:00
10521,Margarete,Boppre,4,0,S,M,34.0,Work,1962-01-07 00:00:00
10522,Kelley,Petrossian,1,0,S,F,1.0,Work,1968-04-20 00:00:00
10523,Tamesha,Bevilaqua,3,1,S,M,6.0,Work,1992-03-08 00:00:00
10524,Nichol,Hofstadter,0,0,M,M,28.0,Work,1973-01-11 00:00:00
10525,Kurt,Beaufait,0,2,M,M,14.0,Work,1991-12-16 00:00:00
10526,Tanisha,Banzhaf,2,0,S,M,13.0,Work,1996-06-02 00:00:00
10527,Harold,Ambuehl,6,2,S,M,21.0,Work,1980-12-05 00:00:00
10528,Garnett,Kizzee,6,1,S,M,31.0,Work,1973-12-31 00:00:00
10529,John,Yara,3,0,S,M,18.0,Work,1995-03-03 00:00:00
10530,Ebonie,Schmig,0,0,S,M,34.0,Leisure,1983-11-12 00:00:00
10531,Minnie,Calcano,0,0,M,M,26.0,Work,1979-08-01 00:00:00
10532,Twanda,Holdcraft,0,0,S,M,19.0,Work,1986-12-08 00:00:00
10533,Val,Awtry,1,0,D,M,7.0,Work,1968-04-02 00:00:00
10534,Drew,Baeskens,1,0,S,F,29.0,Work,1975-07-27 00:00:00
10535,Thora,Andries,3,1,S,F,37.0,Leisure,1966-06-25 00:00:00
10536,Aracely,Bras,1,1,D,F,13.0,Work,1989-05-16 00:00:00
10537,Paul,Gravina,2,0,S,F,33.0,Leisure,1970-05-19 00:00:00
10538,Carlotta,Mogle,1,1,M,M,35.0,Work,1978-03-09 00:00:00
10539,Jeanine,Thero,2,0,M,M,,Work, 
10540,Cornell,Dinham,1,1,M,M,30.0,Work,1961-07-28 00:00:00
10541,Kam,Mihara,0,2,S,M,7.0,Work,1995-04-22 00:00:00
10542,Deedra,Confrey,1,1,S,M,5.0,Work,1990-03-19 00:00:00
10543,Malika,Burlock,1,0,S,F,3.0,Leisure,1942-07-25 00:00:00
10544,Stephane,Rasp,3,1,S,M,23.0,Leisure,1973-10-02 00:00:00
10545,Jimmy,Leclere,1,0,S,M,2.0,Work,1981-05-23 00:00:00
10546,Shirlene,Paddock,3,0,M,M,18.0,Leisure,1993-12-03 00:00:00
10547,Argentina,Berkheimer,0,1,M,F,32.0,Work,1983-03-27 00:00:00
10548,Heather,Braund,1,0,S,M,31.0,Work,1973-01-23 00:00:00
10549,Billye,Zagacki,1,0,S,M,23.0,Work,1967-04-02 00:00:00
10550,Aurora,Deyoung,1,0,S,M,37.0,Work,1985-06-27 00:00:00
10551,Oretha,Picerno,0,0,S,M,14.0,Work,1995-01-24 00:00:00
10552,Bernardo,Vendelin,1,0,M,M,38.0,Work,1970-05-30 00:00:00
10553,Lindsey,Lentz,2,0,S,M,21.0,Work,1995-12-11 00:00:00
10554,Mac,Cooperider,1,1,S,F,15.0,Work,1985-05-23 00:00:00
10555,Brittaney,Tweedy,2,0,S,M,35.0,Work,1991-06-20 00:00:00
10556,Sharolyn,Medin,3,0,S,M,2.0,Work,1988-11-28 00:00:00
10557,Allen,Yoeckel,4,2,S,F,9.0,Leisure,1992-01-05 00:00:00
10558,Tai,Duck,0,0,M,M,35.0,Work,1987-01-26 00:00:00
10559,Rebekah,Cancio,5,3,S,M,12.0,Work,1994-06-08 00:00:00
10560,Lashell,Higgins,3,0,S,M,40.0,Leisure,1961-11-15 00:00:00
10561,Lorine,Kollos,4,0,D,M,31.0,Work,1981-02-27 00:00:00
10562,Mora,Medders,4,2,S,F,34.0,Work,1972-10-17 00:00:00
10563,Brandie,Crider,4,0,M,M,40.0,Work,1971-03-19 00:00:00
10564,Fran,Pixley,3,0,M,F,,Work, 
10565,Ethelene,Boyers,3,1,S,M,2.0,Work,1982-01-20 00:00:00
10566,Jenifer,Steidley,2,0,S,M,,Work, 
10567,Wendi,Arguillo,4,0,M,M,6.0,Work,1976-06-28 00:00:00
10568,Denita,Arrellin,0,2,S,M,27.0,Work,1968-05-14 00:00:00
10569,Jennifer,Pabey,3,1,S,F,27.0,Work,1995-08-26 00:00:00
10570,Tyrone,Sollberger,1,1,S,M,,Work, 
10571,Lorri,Chene,3,1,S,M,37.0,Leisure,1986-04-25 00:00:00
10572,Lily,Heddins,1,1,S,F,29.0,Work,1985-10-31 00:00:00
10573,Rosaline,Rasnake,2,0,S,F,1.0,Work,1996-05-12 00:00:00
10574,Cherly,Roffe,3,0,S,M,5.0,Work,1960-11-03 00:00:00
10575,Lanny,Uvalle,5,3,S,F,36.0,Work,1977-05-06 00:00:00
10576,Fredda,Difusco,3,0,S,F,20.0,Work,1992-04-02 00:00:00
10577,Torrie,Schenck,1,0,S,M,37.0,Work,1967-09-08 00:00:00
10578,Leigh,Saffer,0,0,M,M,2.0,Work,1956-02-02 00:00:00
10579,Ava,Tobler,0,1,M,M,16.0,Work,1974-01-02 00:00:00
10580,Nikia,Bandin,1,0,S,F,9.0,Work,1989-02-03 00:00:00
10581,Quyen,Kazanowski,0,0,S,F,18.0,Work,1964-08-19 00:00:00
10582,Lorenza,Parde,1,1,S,M,11.0,Leisure,1997-05-23 00:00:00
10583,Lindy,Geimer,2,0,M,M,3.0,Leisure,1997-09-27 00:00:00
10584,Sook,Goldbaum,1,1,S,M,30.0,Leisure,1999-03-23 00:00:00
10585,Boris,Lizarraga,2,0,S,F,2.0,Work,1961-10-15 00:00:00
10586,Sherrell,Swentzel,4,2,M,F,6.0,Work,1998-06-05 00:00:00
10587,Lavera,Castner,2,0,M,F,5.0,Work,1990-01-20 00:00:00
10588,Amiee,Bresette,0,1,M,F,25.0,Work,1999-04-02 00:00:00
10589,Nicolette,Flament,0,2,S,M,12.0,Work,1983-01-01 00:00:00
10590,Toby,Lepper,2,0,S,M,15.0,Leisure,1981-02-04 00:00:00
10591,Janett,Sandi,3,1,S,M,32.0,Work,1960-05-12 00:00:00
